job ID,title,company,location,link,job description
4025965881.00,Business Analyst,Ontario Health | Santé Ontario,"Toronto, Ontario, Canada",https://ca.linkedin.com/jobs/view/business-analyst-at-ontario-health-sant%C3%A9-ontario-4025965881?position=28&pageNum=0&refId=DeWjZqrm%2FGyDgXZINZPMWw%3D%3D&trackingId=cjpr36LFKdoUNCMgNSImBA%3D%3D,
4032975405.00,Business Analyst,Apex Systems,"Toronto, Ontario, Canada",https://ca.linkedin.com/jobs/view/business-analyst-at-apex-systems-4032975405?position=29&pageNum=0&refId=DeWjZqrm%2FGyDgXZINZPMWw%3D%3D&trackingId=mOwVMxbjxOJDQejvu2b6mQ%3D%3D,
4032076931.00,Business Analyst,Apex Systems,"Toronto, Ontario, Canada",https://ca.linkedin.com/jobs/view/business-analyst-at-apex-systems-4032076931?position=30&pageNum=0&refId=DeWjZqrm%2FGyDgXZINZPMWw%3D%3D&trackingId=7xWGQ6rN%2Fmv%2BazG3Nw3nZg%3D%3D,
4030960844.00,Business Analyst,Canadian Tire Corporation,"Mississauga, Ontario, Canada",https://ca.linkedin.com/jobs/view/business-analyst-at-canadian-tire-corporation-4030960844?position=31&pageNum=0&refId=DeWjZqrm%2FGyDgXZINZPMWw%3D%3D&trackingId=SSjVtTISqJYRwK99DbPAfw%3D%3D,
4009304723.00,Business Analyst,J&M Group,"Toronto, Ontario, Canada",https://ca.linkedin.com/jobs/view/business-analyst-at-j-m-group-4009304723?position=32&pageNum=0&refId=DeWjZqrm%2FGyDgXZINZPMWw%3D%3D&trackingId=Mo7S4%2FCvX0SaCnvutMAysA%3D%3D,"Job DescriptionAssess, analyze, and document business and system needs, explore different solution options to recommend technology solutions that meet business sponsor needsFacilitate small to large group meetings for business requirements, technical design, decision making, problem solving and task implementationLead detail design phases and determine the best mix of configuration, development, interfacing applications and third party vendor solutions to meet business requirements and project objectivesDevelop detailed functional specifications, component test plans and configuration documentationEffectively communicate and build rapport with team members, stakeholders and interface groups using a variety of techniques and collaboration from initiation to closeMust-haveRetail Banking Domain ExperienceExperience facilitating requirements sessions and documenting system requirementsExcellent verbal and written communication skills, facilitation and presentation skills1 or more full cycle implementation project experienceKnowledge and experience in using the tools like JIRA, Confluence, Mural.knowledge on creating process flow by using tools like Visio / LucidchartProvide back up support for the Scrum Master role



        
            Show more
          

          



        
            Show less"
4025546227.00,Business Analyst,iLobby® Facility & Visitor Management,"North York, Ontario, Canada",https://ca.linkedin.com/jobs/view/business-analyst-at-ilobby%C2%AE-facility-visitor-management-4025546227?position=33&pageNum=0&refId=DeWjZqrm%2FGyDgXZINZPMWw%3D%3D&trackingId=OiLLx2mZsrXCjgyvqx7alw%3D%3D,"About iLobby Visitor Management:iLobby is the global leader of SaaS-based enterprise visitor management system, with an easy, reliable and innovative platform that has become an integral part of day-to-day operations for major governments, banks, airports, manufacturers, and Fortune 500 companies worldwide. With iLobby, we help clients succeed in tracking, managing, and monitoring who is in their building – while increasing security and efficiency.At iLobby, we are focused on creating an innovative and collaborative working culture where we value the contribution of each individual. Employee engagement is a key focus area for us and we encourage participation and the sharing of information and ideas.In being a great place to work, we are proud to offer a range of experiences and opportunities that will help our employees to achieve their career and personal goals and enable them to live a healthy and balanced life.What We’re Looking For: As a Business Analyst on our Software Development team, you will play a critical role in bridging the gap between business requirements and technical implementation. You will collaborate closely with stakeholders, product managers, developers, and designers to define project scopes, gather and document requirements, and ensure that our software solutions meet the highest standards of functionality and user experience.This role is a hybrid position where you'll be required to come into our office three times a week.Duties and ResponsibilitiesRequirements Gathering: Work with stakeholders to elicit, document, and prioritize business requirements, ensuring alignment with project goals and objectives.Analysis & Documentation: Analyze business processes, identify areas for improvement, and document detailed functional and technical specifications.Collaboration: Serve as a liaison between business stakeholders and the development team, facilitating clear communication and understanding of project requirements.Solution Design: Contribute to the design and development of software solutions, ensuring they meet business needs and comply with technical standards and best practices.Project Support: Assist in project planning, scheduling, and resource allocation, providing ongoing support to the development team throughout the project lifecycle.Continuous Improvement: Identify opportunities for process improvements, automation, and efficiency enhancements within the software development lifecycle.Qualifications Bachelor’s degree in Computer Science, Business Administration, Information Technology, or a related field.3+ years of experience as a Business Analyst, preferably in a SaaS or software development environment.Strong understanding of software development methodologies (Agile, Scrum, etc.).Proficiency in requirement gathering techniques, use case development, user story creation, and process mapping.Experience with tools such as JIRA, Confluence, or similar project management and documentation software.Excellent analytical, problem-solving, and critical-thinking skills.Strong communication and interpersonal skills, with the ability to interact effectively with technical and non-technical stakeholders.Ability to manage multiple tasks and projects simultaneously in a fast-paced environment.Knowledge of SQL, data analysis, and reporting tools is a plus.Why Work at iLobby?iLobby is the global leader in enterprise visitor management, helping complex enterprises digitize, optimize, and automate their key facility process – from streamlined visitor management to emergency evacuation, our Facility OS Platform is cutting edge and driving significant value with our customers.We work hard and play hard, and we do both with passion and respect for one another. Our company promotes a fast-paced, fun, friendly, and highly collaborative work environment that provides:🩺 Comprehensive health coverage (includes dental and vision coverage)🏠 A Hybrid work environment with our office based in North York, Toronto💡 Opportunity for advancement and growth🍕 Catered Events, Snacks, Drinks – You won’t go Hungry!🥳 Birthday and Life Celebrations🎉 Two annual partiesiLobby CommitmentWe believe that a diverse team is the key to innovation and growth. We are an equal opportunity employer that value diversity at our company and encourage all candidates to apply. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status.iLobby will accommodate individuals with disabilities through each stage of the recruitment and selection process based on the Ontario Human Rights Code. Please advise us of any needs when your interview is booked, and we will do our best to meet your needs.Please note that all candidates must be legally eligible to work in Canada.Background and Reference ChecksAny offer of employment may be conditional upon full background checks including a criminal record check, a credit check and employment and educational verifications. A reference check will also be conducted.iLobby thanks all candidates for their interest, however only those selected to continue in the process will be contacted.iLobby Website: www.ilobby.comFollow us on LinkedIn: https://www.linkedin.com/company/ilobby-visitor-managementOffice location: 5255 Yonge St Suite 1500 North York, ON M2N 6P4 To apply: Please apply through LinkedIn job posting



        
            Show more
          

          



        
            Show less"
4002925171.00,Business Analyst Intern,Onedersquad,"Mississauga, Ontario, Canada",https://ca.linkedin.com/jobs/view/business-analyst-intern-at-onedersquad-4002925171?position=34&pageNum=0&refId=DeWjZqrm%2FGyDgXZINZPMWw%3D%3D&trackingId=uGc8z9Y2RZm21XE7G%2FqjlQ%3D%3D,"Join our team as a Business Analyst Intern and gain valuable experience in analyzing business processes, identifying opportunities for improvement, and supporting decision-making. As a Business Analyst Intern at Onedersquad, you will work closely with our team to assist in gathering and analyzing data, creating reports, and providing insights to drive strategic initiatives.Responsibilities:Assist in analyzing business processes and identifying areas for improvementGather and analyze data from various sources to support decision-makingCreate and maintain comprehensive reports to track key performance indicatorsSupport the development and implementation of business strategies and initiativesCollaborate with cross-functional teams to streamline processes and improve overall efficiencyAssist in conducting market research and competitive analysisAttend meetings and take notes as neededRequirementsPursuing or completed a degree in Business, Economics, or related fieldStrong analytical and problem-solving skillsProficiency in Microsoft Excel and data analysis toolsExcellent written and verbal communication skillsAbility to work independently and collaboratively in a team environmentDetail-oriented mindset with a focus on accuracy and precision



        
            Show more
          

          



        
            Show less"
4017220453.00,Business Analyst,J&M Group,"Toronto, Ontario, Canada",https://ca.linkedin.com/jobs/view/business-analyst-at-j-m-group-4017220453?position=35&pageNum=0&refId=DeWjZqrm%2FGyDgXZINZPMWw%3D%3D&trackingId=wFB2VQ3M%2BiGd6iDOwL%2BKZw%3D%3D,"Role DescriptionRequirement AnalysisEssential SkillsBSA- Agile, Requirement Analysis, Jira, Requirements Elicitation and Elaboration, Data/Systems Analysis Desirable Skills: Banking knowledge
        


        
            Show more
          

          



        
            Show less"
3987374201.00,Business Analyst,J&M Group,"Toronto, Ontario, Canada",https://ca.linkedin.com/jobs/view/business-analyst-at-j-m-group-3987374201?position=36&pageNum=0&refId=DeWjZqrm%2FGyDgXZINZPMWw%3D%3D&trackingId=8S9gvoPqtRlYjhCeMWROIQ%3D%3D,"We are currently looking for a strong BA with the highlighted top required skillsets.Skillset: Minimum 3 years of BA experiences in leading requirements discussions, analyzing, translating, and documenting requirements into business and functional specifications for IT Development team.Proficient experience with Software Development Lifecycle process, Iterative Waterfall and IT terms and methodsFinancial Reporting experience or experience in supporting the delivery of Financial Reporting solutions· Self-starter with the ability to break down assignments and follow through with minimal guidance.Strong Problem Solving and Analytical Skills· Strong attention to detail and ability to generate high-quality product (low re-work/errors).Strong written and verbal communication skills for technical and non-technical audiences.



        
            Show more
          

          



        
            Show less"
4027351983.00,Senior Business Analyst,CanDeal,"Toronto, Ontario, Canada",https://ca.linkedin.com/jobs/view/senior-business-analyst-at-candeal-4027351983?position=37&pageNum=0&refId=DeWjZqrm%2FGyDgXZINZPMWw%3D%3D&trackingId=pcLfbAHpK1GJYqWbLP2tVA%3D%3D,"Why join the CanDeal Team?CanDeal Group is a leading provider of electronic marketplaces and data services for Canadian dollar fixed income securities and derivatives. CanDeal’s Markets Division, provides access to a deep pool of liquidity for Canadian government, agency, provincial and corporate bonds, as well as money market instruments and interest rate swaps. CanDeal Data & Analytics (DNA)delivers data and analytics products and other services that support business, trading and technology needs for participants in the Canadian capital markets.CanDeal Group is a growing and entrepreneurial organization with a solid foundation in the Canadian fixed income markets and an ownership group which includes: BMO Nesbitt Burns Inc., CIBC World Markets Inc., National Bank Financial Inc., RBC Dominion Securities Inc., Scotia Capital Inc., TD Securities Inc. and TMX Group.This is an exciting time to join a growing organization led by visionary leaders who are helping to shape their industry’s future.JOB PURPOSEReporting to the Head of PMO, the Business Analyst is responsible for collecting, documenting and socializing business requirements and translating them into functional, non-functional and technical requirements as well as evaluating and improving current business and system requirement standards, quality and efficiency.PRIMARY RESPONSIBILITIESConduct business and system analysis for various initiatives across business lines, including third-party service providers, adhering to existing processes/standardsDevelop/Maintain subject matter expertise in applications and business needs Develop in depth knowledge of applications and their interdependenciesAuthor documentation such as Business Requirements, Use Cases, Functional and Non-Functional Requirements, Technical Requirements and other system related documentationDemonstrate leadership and partnership skills by interacting with other teams within the organization to understand, influence, clarify, document and approve requirementsWhen required: Provide user training and documentation (i.e. Release Notes) and post implementation supportKeep current with industry and/or business trendsRecommend and implement new processes to improve business and system requirement standards, quality and efficiencyQUALIFICATIONSEducation & Work ExperiencePost-Secondary degree in Business, Computer Science or IT related field 10 + years of experience as a Business Analyst in Capital Markets (Fixed Income) Knowledge, Skills & AbilitiesExpert knowledge in Canadian Fixed Income - Bonds and Money Markets Experience with electronic trading systems for the above security typesExperience with User Interface design and wireframe modeling applicationsKnowledge of database design and advanced SQL queriesProficient with MS Office Suite (Word, PPT, Outlook, Excel, Visio) Ability to conduct Joint Application Development/Design (JAD) sessionsStrong communication skills, both verbal and writtenAdvanced knowledge of SDLC and Agile best practices for requirements analysis, gathering and modeling, traceability and documentation standardsDemonstrated problem solving and troubleshooting skillsHighly flexible in prioritizing various work demandsAbility to comfortably present findings, summaries and recommendations in a coherent and comprehensive formatSuperb analytical skills: ability to think “outside-the-box” to resolve problemsKey Qualities for SuccessSelf-motivated and deadline-driven.Highly attentive to detail and committed to quality.Enthusiastic, service-oriented.DECISION MAKINGPrioritize own workload in order to delivery quality results and meet timelines.Make recommendations to Head of PMO for process improvements / efficiencies.If you are interested in this opportunity, please send your resume to: peopleandculture@candeal.comPlease inform us if you require any accommodation during the hiring process.



        
            Show more
          

          



        
            Show less"
4006581498.00,Business Analyst,J&M Group,"Toronto, Ontario, Canada",https://ca.linkedin.com/jobs/view/business-analyst-at-j-m-group-4006581498?position=38&pageNum=0&refId=DeWjZqrm%2FGyDgXZINZPMWw%3D%3D&trackingId=A%2B6vDVAtCW31Z7bn46Z%2FFA%3D%3D,"Experience with Pricing Strategies and Models, OTC Derivatives pricing, P&L Reporting & Attribution, XVA and Risk, and Counterparty credit risk (CCR) & Credit Valuation Adjustment (CVA) capital is strongly preferred.Experience in Business requirement Gathering, Analysis, Business process modeling and documentation within the financial industry.Strong Analytical and data mining skills.Conduct UAT including designing tests, develop detailed test cases and test plans, documenting and sharing results.Experience with capital markets and strong understanding of financial markets and credit risk is an asset.



        
            Show more
          

          



        
            Show less"
4017521575.00,Business Analyst,"LanceSoft, Inc.","Scarborough, Ontario, Canada",https://ca.linkedin.com/jobs/view/business-analyst-at-lancesoft-inc-4017521575?position=39&pageNum=0&refId=DeWjZqrm%2FGyDgXZINZPMWw%3D%3D&trackingId=LDS0iWOHKGEFEjPK34ZqaQ%3D%3D,"Description:Responsibilities:Works with key stakeholders within all business functions to align technology solutions with business strategiesResponsible for relationship management working to establish productive relationships between various leaders, departments and partners across the organization.Able to be flexible/adaptable in exercising judgment in a changing environment and to manage competing priorities.Gathers requirements from business unitsVisualize information depending on the stage of the projectPerform different activities during the project lifecycle such as testing and a variety of task business analyses relatedSolutions-oriented and ability to develop and create innovative solutions to critical business or organizational data issuesStrong analytical skills with amplitude for generating insights through an evidence-based thought processCandidate Requirements/Must Have Skills:8+ years - Experience as a BA driving end to end project delivery with a focus on data analytics, business and IT stakeholder management, and process improvement3+ years - Experience in developing and producing KPI, KRI3+ years - Experience with Power BI, SQL, and advance Excel skillsKnowledge of SWIFT payment is mandatoryNice-To-Have Skills:Previous experience working in FIPrevious experience in project management, tracking project progression,Previous Experience working with paymentsPrevious experience with Confluence and JIRAEducation:Undergraduate degree in Business, Economics, Finance, Engineering, Mathematics, or another related field.



        
            Show more
          

          



        
            Show less"
4029445046.00,Business Analyst,Hays,"Toronto, Ontario, Canada",https://ca.linkedin.com/jobs/view/business-analyst-at-hays-4029445046?position=40&pageNum=0&refId=DeWjZqrm%2FGyDgXZINZPMWw%3D%3D&trackingId=YTUY4MsWFkcwr7FuWqDkXw%3D%3D,"Job Title: Business AnalystNo: of roles: 3Rate: 60-65/hr7+ years of related experience as a business analyst with Strong knowledge in Banking Payments Domain.Provides subject matter expertise of SWIFT CBPR+ ISO20022 transformation requirements and other payment domains such as Fed Wire.Nice to have real time payments, ACH, Zelle payments expertise.Experience/Exposure to Financial Crimes Compliance - such as OFAC scan, AML, Alert Investigations, Knowledge with Actimize or any other OFAC Scanning products.Experience with re-engineering of the platform is plus.If you are interested share your CV by specifying the role you best fit.



        
            Show more
          

          



        
            Show less"
4008472523.00,Immediate Looking For :: Business Analyst/ Prime Brokerage Projects,"Triunity Software, Inc.","Toronto, Ontario, Canada",https://ca.linkedin.com/jobs/view/immediate-looking-for-business-analyst-prime-brokerage-projects-at-triunity-software-inc-4008472523?position=41&pageNum=0&refId=DeWjZqrm%2FGyDgXZINZPMWw%3D%3D&trackingId=0ndi9tu%2FwFUiorF0WFXgkA%3D%3D,"Title: Business Analyst/ Prime Brokerage ProjectsRequired Location: Hybrid/ Toronto, ON 3 days a week.JD:A senior Business Analyst with experience supporting Prime Brokerage projects. CANDIDATES MUST HAVE “PRIME BROKERAGE” OR “PRIME SERVICES” EXPERIENCE OUTLINED ON THEIR RESUME. THEY MUST BE WORKING AT AN INVESTMENT BANK OR HEDGE FUND AND HAVE RECENT PRIME BROKERAGE EXPERIENCE. Candidates must have Long Projects/Good Tenure, Excellent communication skills and a State issued ID (Not Bills) showing they are Local.Flexible work from home options available.
        


        
            Show more
          

          



        
            Show less"
3974908687.00,Business Analyst,Epsilon Solutions Ltd.,"Toronto, Ontario, Canada",https://ca.linkedin.com/jobs/view/business-analyst-at-epsilon-solutions-ltd-3974908687?position=42&pageNum=0&refId=DeWjZqrm%2FGyDgXZINZPMWw%3D%3D&trackingId=CxY8Oh6F6ZiTjxhqkmHaqA%3D%3D,"PFB Job DescriptionKey Responsibilities:Conduct detailed business analysis to identify process improvements, efficiency gains, and performance enhancements.Lead business & process consulting initiatives, working closely with stakeholders across the organization to drive change and optimize workflows.Design compelling visuals and layouts using Adobe InDesign for various projects ranging from marketing materials to internal reports.Create interactive prototypes using InVision to validate concepts and improve user experience in our digital products.Collaborate with cross-functional teams to ensure projects are delivered with high quality and on time.Facilitate workshops and meetings to gather requirements, present findings, and align project objectives with business goals.Act as a liaison between technical teams and non-technical stakeholders, translating complex concepts into understandable terms.Ideal CandidateProven experience as a Business Analyst, Process Consultant, or a similar role in a fast-paced environment.Strong proficiency in Adobe InDesign and experience in creating prototypes with InVision or similar tools.Outstanding communication and interpersonal skills, with the ability to engage and influence stakeholders at all levels.A charismatic and outgoing personality, combined with a 'get things done' attitude.Exceptional problem-solving skills and the ability to think creatively to overcome challenges.A portfolio showcasing previous work in business analysis, process optimization, and design/prototyping projects.Bachelor's degree in business, Design, Engineering, or a related field



        
            Show more
          

          



        
            Show less"
4023710214.00,Business Analyst - TSYS,Viva Tech Solutions,"Toronto, Ontario, Canada",https://ca.linkedin.com/jobs/view/business-analyst-tsys-at-viva-tech-solutions-4023710214?position=43&pageNum=0&refId=DeWjZqrm%2FGyDgXZINZPMWw%3D%3D&trackingId=6iit4BTWCKmgVfJ7sWhRaQ%3D%3D,
3979927173.00,Business Analyst,J&M Group,"Toronto, Ontario, Canada",https://ca.linkedin.com/jobs/view/business-analyst-at-j-m-group-3979927173?position=44&pageNum=0&refId=DeWjZqrm%2FGyDgXZINZPMWw%3D%3D&trackingId=%2BS%2ByhdupgoCWvpstwyYh8Q%3D%3D,"8+ years of overall strong experience as a BSA (preferably in Finance domain for at-least 4+ Years)  Experience in Frontier Account Reconciliation Tool is preferred  Strong experience in SQL and Data Mapping and Data processing activities  Strong Communication and Client Management / client facing skills, customer service and results focused  Able to manage a complex project, focused on data, and evolving requirements  Excellent communication skills, dealing with the business partners regularly  Direct and comfortable with evolving requirements and managing the business partners  Adaptable and comfortable with ambiguity  Able to manage changes upstream and downstream  Business analysis principles and industry best practices (e.g., business process modeling, conceptual data modeling) and tools  Analytical thinking, highly developed analysis skills  Problem management, can anticipate and solve problems or reduce impact of incidents when possible  Proven Leadership skills, ability to tactfully bring opinions, comments, and thoughts forward  Collaboration, shares information in a timely manner and uses active listening skills  Documentation, able to develop and deliver artifacts that meet quality standards for accuracy and completeness, according to agree upon delivery dates.  Innovative, looks for new, sometimes unconventional approaches to the way things are done  Teamwork, able to work as part of a team to achieve project objectives and/or team goals  Experience working in a multi-site matrix environment, which includes onshore/offshore IT model  Experience in Agile ways of working and a strong drive to learn and adapt to emerging methodologies and practices.  BS/BA degree or equivalent experience.  5+ years of progressive experience as a Business Analyst/Business Systems Analyst or similar roles, demonstrating increased responsibilities and leadership.  Demonstrated experience in Agile methodologies, such as Scrum or Kanban, with a strong understanding of Agile principles, practices, and ceremonies.  Ability to adapt quickly to changing requirements and priorities, leveraging Agile frameworks to pivot and deliver value iteratively.  Experience working in cross-functional Agile teams, collaborating closely with developers, testers, and other stakeholders to drive successful project outcomes.  Extensive knowledge of the financial services industry and data processing including a deep understanding of relevant business processes, systems, and capabilities.  Proficiency in privacy, compliance, control, and security requirements within the financial sector.  Passionate about client satisfaction, technology advancements, and the transformative impact of emerging/disruptive technologies.  In-depth knowledge of systems integration management methodologies, processes, and techniques.  Commitment to authenticity, bringing your genuine self to work each day Desirable Skills Technical skills  Strong knowledge of databases, data modeling, data warehousing, ETL processes, data integration, and data analysis tools.  Familiarity with finance/accounting systems and applications.  Analytical skills - Ability to analyze business processes, identify issues/inefficiencies, and recommend solutions.  Skills in process mapping, data analysis, problem solving, and continuous improvement.  Communication skills - Excellent written and verbal communication skills to liaise with various stakeholders like finance teams, IT, vendors etc.  Ability to translate technical concepts to business users.  Organizational skills - Strong planning, time management and multi-tasking skills to handle multiple concurrent tasks and meet deadlines.  Ability to work independently as well as collaborate effectively in a team.  Attention to detail - High level of accuracy and attention to detail when dealing with financial data and reporting.  Ability to detect errors or anomalies.  Domain knowledge - Understanding of finance/accounting concepts, terminology, and regulations. Knowledge of reporting requirements, compliance, and controls.  Troubleshooting skills - Ability to diagnose and resolve data/system issues affecting finance operations.  Experience with debugging and fixing data integration/processing problems.  Customer service skills - Ability to provide support to internal customers (finance teams), understand their needs and ensure smooth operations  Possession of professional certifications, such as CCBA or CBAP, or actively working towards these designations



        
            Show more
          

          



        
            Show less"
3859908775.00,BUSINESS ANALYST,J&M Group,"Toronto, Ontario, Canada",https://ca.linkedin.com/jobs/view/business-analyst-at-j-m-group-3859908775?position=45&pageNum=0&refId=DeWjZqrm%2FGyDgXZINZPMWw%3D%3D&trackingId=xi5H2bG4u2HQN5iXdgwbTQ%3D%3D,"Required Skills Strong data analytical skill set - have the ability and diligence to trace and analyze data back to its origination. Experience working with large sets of data and using tools such as MS Excel, SQL queries, etc for data comparison and analysis. Business understanding of banking book data and credit processes. Ability to work independently and take ownership of assigned activities within an Agile project. experience working with ESN data and/or EDWRoles And Responsibilities Interacting with Customer and gather info including Business Requirements Specifications, Strong data analytical skill set - have the ability and diligence to trace and analyze data back to its origination. Experience working with large sets of data and using tools such as MS Excel, SQL queries, etc for data comparison and analysis. Business understanding of banking book data and associated processes. Ability to work independently and take ownership of assigned activities within an Agile project. Nice to have. experience working with Data Lake and/or EDW.



        
            Show more
          

          



        
            Show less"
4012061778.00,Business Analyst,Fidelity Canada,"Toronto, Ontario, Canada",https://ca.linkedin.com/jobs/view/business-analyst-at-fidelity-canada-4012061778?position=46&pageNum=0&refId=DeWjZqrm%2FGyDgXZINZPMWw%3D%3D&trackingId=gn9XqxrSCW9zCtea9kVrKg%3D%3D,"Job DescriptionYou will be working on a flexible hybrid schedule as part of Fidelity’s dynamic working arrangement.At Fidelity, we’ve been helping Canadian investors build better financial futures for over 35 years. We offer individuals and institutions a range of trusted investment portfolios and services - and we’re constantly seeking to find new and better ways to help our clients. As a privately owned company, we boldly embrace innovation in all areas as we continue to grow our business into the future.Working with us means you’ll be part of a diverse and dedicated group of people who make a real difference for our clients and communities every day. You’ll have a wide range of opportunities to grow and develop your career in an inclusive environment where you’ll feel valued and supported to be your best - both personally and professionally.How You’ll Make An ImpactAs a Business Analyst for Fidelity Canada within the IS Department, you will be assigned cross organizational projects/Stories and responsible for business requirements elicitation, analysis, and documentation. You will assist with the project scope estimation, planning, requirements phasing/prioritization and weigh in on the preferred methodological approach. You will act as the intermediary and liaison between the business units and IS teams, translating business and technical (system) requirements accordingly. Additionally, you will support the Development and QA teams through the design and testing phases of the requirements as well as coordinating Business Readiness activities for the business where applicable.Business Analysis Planning & MonitoringElicitation, Collaboration, Analysis & DesignConsultation, Business Support & Readiness TestingWhat We Are Looking ForCompleted College degree (3-year program) or equivalent work experience3- 5 years of Business Analyst experience in the mutual fund operations industryExperience with regulatory projects and/or registered products Experience with migration projects (database, applications, platforms, etc.)Experience working within an Agile framework/on a Scrum team (Asset)IIBA or Business Analysis certification, CSM & CSPO (Asset)The Expertise You BringExperience working with the Software Development Lifecycle (SDLC) analyzing requirements, liaising with business and technical stakeholders, leading requirement elicitation working sessions and developing and presenting recommendations / solutions to business partners and senior management.Familiarity with BABOK methodology and Business Analysis Best Practices.Superior communication skills, both oral and written.Strong analytical skills.You self-manage, govern your time accordingly and are a skilled multitasker. You are comfortable conducting meetings and display strong interpersonal skills that will facilitate working with sponsors, business stakeholders, Development and QA (testing) in order to be successful in this roleCurrent work authorization for Canada is required for all openings. Fidelity Canada is an equal opportunity employer Fidelity Canada is committed to fostering a diverse and inclusive workplace. We will consider all qualified applicants for employment regardless of race, color, religion, sex, sexual orientation, gender identity or expression, national or ethnic origin, age, disability, family status, protected veterans’ status, Aboriginal/Native American status or any other legally-protected ground.Accommodation during the application processFidelity Canada welcomes and encourages applications from people with disabilities. Accommodations are available on request for candidates taking part in the selection process. If you require an accommodation, please email us at FidelityCanadaStaffing@fidelity.ca.No telephone inquiries or agencies please. We thank all applicants for their interest, please be advised that only those selected for an interview will be contacted.Why Work at Fidelity?We are proud to be recipients of the followingAwards Canada's Top 100 Employers Greater Toronto's Top Employers Canada's Top Family-Friendly Employers Canada's Top Employers for Young People Great Place To Work® Certified Best Workplaces for Inclusion Best Workplaces for Mental Wellness Best Workplaces for Today's Youth Best Workplaces for Women Best Workplaces in Financial Services & Insurance Best Workplaces in Ontario Best Workplaces with Most Trusted Executive Teams LinkedIn Top Companies in Canada Human Resource Director (HRD) - Best Place To Work HRD - 5-Star Benefit Program HRD - 5-Star Diversity & Inclusion EmployerDesignations Canadian Compassionate Companies – Certified Benefits Canada's Workplace Benefits Award - Future of Work Strategy TalentEgg National Recruitment Excellence Award - Special Award for Diversity & Inclusion in Recruiting Canadian HR Reporter's Most Innovative HR Team



        
            Show more
          

          



        
            Show less"
4031486855.00,Business Analyst,J&M Group,"Toronto, Ontario, Canada",https://ca.linkedin.com/jobs/view/business-analyst-at-j-m-group-4031486855?position=47&pageNum=0&refId=DeWjZqrm%2FGyDgXZINZPMWw%3D%3D&trackingId=IHN5f7weYrPZqpw0LXLGPw%3D%3D,"Essential Skills Experience with Pricing Strategies and Models, OTC Derivatives pricing, P&L Reporting & Attribution, XVA and Risk, and Counterparty credit risk (CCR) & Credit Valuation Adjustment (CVA) capital is strongly preferred. Experience in Business requirement Gathering, Analysis, Business process modeling and documentation within the financial industry. Strong Analytical and data mining skills. Conduct UAT including designing tests, develop detailed test cases and test plans, documenting and sharing results. Experience with capital markets and strong understanding of financial markets and credit risk is an asset.Desired SkillsExcellent communication skill, Team player
        


        
            Show more
          

          



        
            Show less"
